"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Lgals3bp.1",1.93239931905532e-54,-0.545475610847614,0.086,0.191,5.45960779612698e-50,"Endothelial (Vein)","Lgals3bp"
"Tpst1.2",4.51891826650932e-54,-0.581934835808464,0.082,0.185,1.27672997783688e-49,"Endothelial (Vein)","Tpst1"
"Unc45b.1",5.95641726308636e-54,-0.613347890033131,0.436,0.5,1.68286656933979e-49,"Endothelial (Vein)","Unc45b"
"Rgs5",1.13898259319964e-53,-1.05555380268528,0.106,0.215,3.21796752056695e-49,"Endothelial (Vein)","Rgs5"
"Atp5e",1.51290891731493e-53,0.253440831085205,0.804,0.626,4.27442156408987e-49,"Endothelial (Vein)","Atp5e"
"Ccdc85b.1",6.69320299444158e-53,-0.692114827198098,0.284,0.377,1.89103064201958e-48,"Endothelial (Vein)","Ccdc85b"
"Sypl.1",1.71769961479435e-52,-0.565193836966315,0.575,0.593,4.85301672167849e-48,"Endothelial (Vein)","Sypl"
"Arid5b.2",2.39099475475276e-52,0.337080355460997,0.521,0.367,6.75527748060297e-48,"Endothelial (Vein)","Arid5b"
"Rassf3",2.77210172117667e-52,-0.639796930706843,0.269,0.367,7.83201899284044e-48,"Endothelial (Vein)","Rassf3"
"B4galt4",1.20838689378374e-51,-0.632978823474203,0.152,0.258,3.4140554910072e-47,"Endothelial (Vein)","B4galt4"
"Mmrn2.2",1.22193129800401e-51,0.268755376758053,0.739,0.568,3.45232249625074e-47,"Endothelial (Vein)","Mmrn2"
"Impdh1",3.02775353169676e-51,-0.567533652200462,0.133,0.238,8.55431205310284e-47,"Endothelial (Vein)","Impdh1"
"Tsfm.2",5.18957318253135e-51,-0.674147347521436,0.129,0.231,1.46621011126058e-46,"Endothelial (Vein)","Tsfm"
"Nxpe4",6.84779893759576e-51,-0.589928837963465,0.148,0.254,1.93470863383893e-46,"Endothelial (Vein)","Nxpe4"
"Mmp15",1.7240939694494e-50,-0.508171506259774,0.073,0.171,4.87108269188539e-46,"Endothelial (Vein)","Mmp15"
"Sh2d3c.2",2.19853043487624e-50,-0.642215989363597,0.192,0.294,6.21150803765583e-46,"Endothelial (Vein)","Sh2d3c"
"Ifi47.2",3.36015747557899e-50,0.273299091975154,0.334,0.21,9.49345291575332e-46,"Endothelial (Vein)","Ifi47"
"Gna11",2.29705265430469e-49,-0.620529469639172,0.314,0.398,6.48986286420704e-45,"Endothelial (Vein)","Gna11"
"Cables2",3.30604003582242e-49,-0.510849088691097,0.073,0.167,9.34055491320909e-45,"Endothelial (Vein)","Cables2"
"Hspg2.2",5.83932950905142e-49,-0.613598032360388,0.523,0.549,1.6497857661923e-44,"Endothelial (Vein)","Hspg2"
"Arhgap31",6.59426226862034e-49,-0.509634128460173,0.628,0.639,1.8630769187533e-44,"Endothelial (Vein)","Arhgap31"
"Gpr116",1.00604574912201e-48,-0.428605382644239,0.737,0.732,2.84238105499441e-44,"Endothelial (Vein)","Gpr116"
"Timeless.1",1.99377978815696e-48,-0.660330633349734,0.189,0.288,5.63302603547986e-44,"Endothelial (Vein)","Timeless"
"Emcn.2",2.42467788512385e-48,0.279308955053985,0.84,0.728,6.85044242884041e-44,"Endothelial (Vein)","Emcn"
"Xdh.2",2.48795859651006e-48,-0.728334516829242,0.259,0.347,7.02922942271987e-44,"Endothelial (Vein)","Xdh"
"Btnl9.2",9.32748846571579e-48,-0.540054444722213,0.046,0.135,2.63529531621868e-43,"Endothelial (Vein)","Btnl9"
"Sult1a1.2",1.99701025752817e-47,-0.677739733649777,0.405,0.465,5.64215308059433e-43,"Endothelial (Vein)","Sult1a1"
"Mylpf.2",2.95737810828e-47,-0.623672053581674,0.076,0.172,8.35548036932348e-43,"Endothelial (Vein)","Mylpf"
"1190002N15Rik.1",3.16125441389251e-47,-0.541158231325057,0.077,0.17,8.9314920955705e-43,"Endothelial (Vein)","1190002N15Rik"
"Rapgef1",3.67385734235051e-47,-0.60766775047385,0.23,0.324,1.03797491493429e-42,"Endothelial (Vein)","Rapgef1"
"Arhgef15.1",3.72087728797555e-47,-0.586047237275604,0.383,0.451,1.05125946017173e-42,"Endothelial (Vein)","Arhgef15"
"8430408G22Rik.2",1.26113894795701e-46,-0.847288814229434,0.185,0.291,3.56309586966295e-42,"Endothelial (Vein)","8430408G22Rik"
"Slc50a1",2.31636834541622e-46,-0.626190576878003,0.365,0.43,6.54443548630443e-42,"Endothelial (Vein)","Slc50a1"
"Fez2.1",1.61452035788496e-45,-0.597008282472305,0.308,0.387,4.56150436713238e-41,"Endothelial (Vein)","Fez2"
"Pdgfd.2",2.76816437593306e-45,-0.561795583211824,0.098,0.192,7.82089481132367e-41,"Endothelial (Vein)","Pdgfd"
"Actg1",4.95194566938273e-45,-0.441169376845687,0.957,0.96,1.3990732099707e-40,"Endothelial (Vein)","Actg1"
"Mcc",4.95501327437886e-45,-0.527499422706099,0.099,0.193,1.39993990041026e-40,"Endothelial (Vein)","Mcc"
"Zfand5",5.30999143190374e-45,0.290150763392924,0.719,0.556,1.50023187925576e-40,"Endothelial (Vein)","Zfand5"
"Tspan2",8.91122842169094e-45,-0.554610676506083,0.143,0.239,2.51768936598034e-40,"Endothelial (Vein)","Tspan2"
"Cyth1.2",1.1224476831395e-44,-0.647693066692573,0.232,0.32,3.17125143917403e-40,"Endothelial (Vein)","Cyth1"
"St8sia4.2",1.16172557807745e-44,-0.523403027579887,0.077,0.166,3.28222327574223e-40,"Endothelial (Vein)","St8sia4"
"Rapgef4",1.28067888544547e-44,-0.469182872777857,0.047,0.131,3.61830205504909e-40,"Endothelial (Vein)","Rapgef4"
"Coro6.1",1.41315387729548e-44,-0.455363989756523,0.026,0.101,3.99258364952291e-40,"Endothelial (Vein)","Coro6"
"Sepw1",2.12538568428364e-44,-0.359005274238242,0.825,0.792,6.00485217380658e-40,"Endothelial (Vein)","Sepw1"
"4930523C07Rik",5.00019759461869e-44,-0.571637538528622,0.222,0.321,1.41270582640762e-39,"Endothelial (Vein)","4930523C07Rik"
"Fam102a",7.36027916376804e-44,-0.397538377742798,0.029,0.105,2.07949967213938e-39,"Endothelial (Vein)","Fam102a"
"C030046E11Rik.1",1.68304587764139e-43,-0.587702935125212,0.108,0.2,4.75510951810021e-39,"Endothelial (Vein)","C030046E11Rik"
"Acta1.2",3.07392808128749e-43,-0.745446431569857,0.082,0.175,8.68476900806154e-39,"Endothelial (Vein)","Acta1"
"Mlec",9.69313323014166e-43,-0.408595287058462,0.04,0.119,2.73860093151192e-38,"Endothelial (Vein)","Mlec"
"Unc119b",1.30782189480262e-42,-0.418726385329449,0.044,0.124,3.69498919938584e-38,"Endothelial (Vein)","Unc119b"
"Etl4.1",3.21901296367477e-42,-0.611644525530951,0.23,0.316,9.09467732627032e-38,"Endothelial (Vein)","Etl4"
"Epn2",1.63415644759817e-41,-0.548437378714129,0.167,0.26,4.61698221139911e-37,"Endothelial (Vein)","Epn2"
"Oaz2.2",7.47819729800519e-41,-0.66809564271851,0.366,0.421,2.11281508260541e-36,"Endothelial (Vein)","Oaz2"
"Gpx4",1.3924628291894e-40,-0.394923227191258,0.751,0.725,3.93412523130881e-36,"Endothelial (Vein)","Gpx4"
"S1pr1.1",4.55074925382318e-40,-0.44106096508396,0.645,0.639,1.28572318668266e-35,"Endothelial (Vein)","S1pr1"
"Ppp1r2.2",5.62729470594576e-40,-0.314725161648322,0.857,0.842,1.58987957327086e-35,"Endothelial (Vein)","Ppp1r2"
"Meox2.2",6.65917718772617e-40,-0.529708231330393,0.414,0.48,1.88141733084827e-35,"Endothelial (Vein)","Meox2"
"Sybu",1.06779863874945e-39,-0.446636850790888,0.048,0.124,3.01685149405883e-35,"Endothelial (Vein)","Sybu"
"Pparg",1.21667278461142e-39,-0.516109843205375,0.107,0.194,3.43746561836263e-35,"Endothelial (Vein)","Pparg"
"Palmd.2",1.39977938490997e-39,-0.528833094955408,0.424,0.481,3.95479669618615e-35,"Endothelial (Vein)","Palmd"
"Myl12a",4.49235575800431e-39,-0.311525281432052,0.908,0.887,1.26922527230896e-34,"Endothelial (Vein)","Myl12a"
"Tmem140.1",4.85901911681085e-39,-0.60516443011222,0.326,0.394,1.37281867107257e-34,"Endothelial (Vein)","Tmem140"
"Ywhaq",6.87872667650475e-39,-0.441130269990005,0.628,0.618,1.94344664791289e-34,"Endothelial (Vein)","Ywhaq"
"Myl6",9.52653341367627e-39,-0.275156425609221,0.935,0.908,2.69153148536596e-34,"Endothelial (Vein)","Myl6"
"St5.2",1.75067057495497e-38,-0.423073390751944,0.049,0.125,4.94616957542029e-34,"Endothelial (Vein)","St5"
"Cxcl9.2",2.84897188982538e-38,0.546172278593528,0.282,0.188,8.04920028032366e-34,"Endothelial (Vein)","Cxcl9"
"Map4k2",4.97106942648736e-38,-0.414881977672286,0.079,0.163,1.40447624506547e-33,"Endothelial (Vein)","Map4k2"
"Hspa1b.1",5.31767056289781e-38,-0.725426213374101,0.281,0.371,1.50240146413552e-33,"Endothelial (Vein)","Hspa1b"
"Lpar6",5.5857777987153e-38,-0.736981909531343,0.206,0.288,1.57814980147103e-33,"Endothelial (Vein)","Lpar6"
"Rarg.1",1.46069491772147e-37,-0.536909483206867,0.132,0.217,4.12690135103848e-33,"Endothelial (Vein)","Rarg"
"Efna1",2.68470687508618e-37,-0.612832095329552,0.319,0.386,7.58510233418097e-33,"Endothelial (Vein)","Efna1"
"Cyyr1",4.61269509385174e-37,-0.362480979780741,0.637,0.651,1.30322474486593e-32,"Endothelial (Vein)","Cyyr1"
"Sipa1.1",6.6196517704082e-37,-0.513280785523863,0.139,0.224,1.87025021469343e-32,"Endothelial (Vein)","Sipa1"
"Spred2.2",2.32557489768703e-36,-0.515101488655285,0.113,0.195,6.57044675843515e-32,"Endothelial (Vein)","Spred2"
"Mpzl1.2",4.83163400607578e-36,-0.548533665302571,0.195,0.276,1.36508155573659e-31,"Endothelial (Vein)","Mpzl1"
"Apbb2",8.86418466136699e-36,-0.536506449869725,0.38,0.431,2.50439809237602e-31,"Endothelial (Vein)","Apbb2"
"5430416O09Rik.2",9.10461608336367e-36,-0.468994491739649,0.065,0.14,2.57232718203274e-31,"Endothelial (Vein)","5430416O09Rik"
"Gstt2.2",1.04143862786746e-35,-0.5627563923164,0.125,0.205,2.94237655531393e-31,"Endothelial (Vein)","Gstt2"
"mmu-mir-6236.1",1.10111679840059e-35,-0.579846545183909,0.192,0.287,3.11098529052119e-31,"Endothelial (Vein)","mmu-mir-6236"
"Ptprg",6.51347698516826e-35,-0.540853704452257,0.313,0.38,1.84025265261959e-30,"Endothelial (Vein)","Ptprg"
"Eva1a.1",1.08700027539507e-34,-0.554082671492429,0.213,0.294,3.07110187807368e-30,"Endothelial (Vein)","Eva1a"
"Myadm.1",1.31582726732203e-34,-0.567297461292759,0.415,0.455,3.71760677836492e-30,"Endothelial (Vein)","Myadm"
"Ppapdc2.2",1.58209876464397e-34,-0.484774903529996,0.077,0.152,4.46990363974861e-30,"Endothelial (Vein)","Ppapdc2"
"Tns1",1.94960009657513e-34,-0.513534614007681,0.38,0.431,5.50820515285372e-30,"Endothelial (Vein)","Tns1"
"Lyn.2",2.40051822182062e-34,-0.518888534194276,0.217,0.294,6.78218413210978e-30,"Endothelial (Vein)","Lyn"
"Hes1.2",3.20005348799942e-34,-0.704546888899834,0.455,0.506,9.04111111964476e-30,"Endothelial (Vein)","Hes1"
"Tpr.2",5.16406863623903e-34,-0.569776071371017,0.385,0.434,1.45900431179661e-29,"Endothelial (Vein)","Tpr"
"Ifi27l2a.2",8.23045021740997e-34,0.25343569652852,0.24,0.153,2.32534909992484e-29,"Endothelial (Vein)","Ifi27l2a"
"Tnnc2.2",2.94059399482806e-33,-0.613145407368124,0.057,0.128,8.30806021358772e-29,"Endothelial (Vein)","Tnnc2"
"Ckm.2",4.49639642162252e-33,-0.508013458287298,0.046,0.114,1.27036688100101e-28,"Endothelial (Vein)","Ckm"
"Srsf5",1.27084687414198e-32,-0.417816858978701,0.681,0.647,3.59052367351332e-28,"Endothelial (Vein)","Srsf5"
"Psap",2.85873233687547e-32,-0.280964222865232,0.86,0.825,8.07677647137428e-28,"Endothelial (Vein)","Psap"
"Dgke.1",7.82103373000694e-32,-0.451722314899907,0.078,0.149,2.20967665973886e-27,"Endothelial (Vein)","Dgke"
"Pitpnc1.2",1.31681782807716e-31,-0.545859842953236,0.358,0.411,3.7204054096664e-27,"Endothelial (Vein)","Pitpnc1"
"Ppic",1.97261909193187e-31,-0.468002666150822,0.463,0.498,5.57324072043511e-27,"Endothelial (Vein)","Ppic"
"Cyp26b1.2",5.01825527408479e-31,-0.697852476891332,0.103,0.176,1.41780766258718e-26,"Endothelial (Vein)","Cyp26b1"
"Ppap2b.1",8.22614238961795e-31,-0.334224722724374,0.692,0.693,2.32413200933876e-26,"Endothelial (Vein)","Ppap2b"
"Jag2",1.00033972342402e-30,-0.321734302380271,0.044,0.108,2.82625982058989e-26,"Endothelial (Vein)","Jag2"
"Fbln2.2",1.31609721425952e-30,0.259078450345835,0.636,0.508,3.71836945944743e-26,"Endothelial (Vein)","Fbln2"
"Bcl2l1",1.93656139998643e-30,-0.517557421282799,0.169,0.244,5.47136692338167e-26,"Endothelial (Vein)","Bcl2l1"
"Adarb1",1.98499891872231e-30,-0.51573869423326,0.173,0.247,5.60821744506615e-26,"Endothelial (Vein)","Adarb1"
"Hist3h2a",2.04586105492865e-30,-0.439357276987944,0.084,0.155,5.78017123848991e-26,"Endothelial (Vein)","Hist3h2a"
"Myl1.1",3.15356972829517e-30,-0.442405770165042,0.039,0.101,8.90978055335233e-26,"Endothelial (Vein)","Myl1"
"Efr3b",3.59506285485649e-30,-0.334276249122384,0.046,0.109,1.0157131083826e-25,"Endothelial (Vein)","Efr3b"
"Mfhas1",6.16257734840971e-30,-0.356914054188172,0.051,0.115,1.7411129782462e-25,"Endothelial (Vein)","Mfhas1"
"1110038F14Rik.1",6.34702216402915e-30,-0.5255672666366,0.168,0.24,1.79322417200315e-25,"Endothelial (Vein)","1110038F14Rik"
"Smpdl3a.1",1.20262244920283e-29,-0.54075374522328,0.263,0.328,3.39776920573277e-25,"Endothelial (Vein)","Smpdl3a"
"Adm.2",1.36353528042622e-29,-0.537324903045884,0.07,0.139,3.8523962277882e-25,"Endothelial (Vein)","Adm"
"Cd247.2",2.34317249116791e-29,-0.377246513959724,0.047,0.108,6.62016523929669e-25,"Endothelial (Vein)","Cd247"
"Lipe.2",6.45475453411844e-29,-0.565738921168094,0.255,0.319,1.82366179852448e-24,"Endothelial (Vein)","Lipe"
"Tmbim6",6.56939707330361e-29,-0.340946245464272,0.755,0.717,1.85605175512047e-24,"Endothelial (Vein)","Tmbim6"
"Sec14l1",1.84857803394924e-28,-0.526111514677897,0.269,0.328,5.2227875193168e-24,"Endothelial (Vein)","Sec14l1"
"Klf3",2.03620743114925e-28,-0.511281140695753,0.197,0.267,5.75289685522597e-24,"Endothelial (Vein)","Klf3"
"S100a6.1",6.11815807270139e-28,-0.464172665408265,0.896,0.831,1.72856320028032e-23,"Endothelial (Vein)","S100a6"
"2810025M15Rik.2",7.15751804013805e-28,-0.509744770842058,0.416,0.452,2.0222135718802e-23,"Endothelial (Vein)","2810025M15Rik"
"Mrpl33",9.74417965098115e-28,0.254947901959945,0.564,0.427,2.7530230767917e-23,"Endothelial (Vein)","Mrpl33"
"Dgkd",1.18001198362912e-27,-0.323333854554512,0.042,0.1,3.33388785734735e-23,"Endothelial (Vein)","Dgkd"
"Tnnt3.2",2.6382404518357e-27,-0.469994639169624,0.051,0.112,7.45382074857139e-23,"Endothelial (Vein)","Tnnt3"
"Hlx",6.66059579667308e-27,-0.455601154415893,0.087,0.151,1.88181813043404e-22,"Endothelial (Vein)","Hlx"
"Rapgef3.1",7.82304271632945e-27,-0.50157030523344,0.239,0.303,2.21024425864456e-22,"Endothelial (Vein)","Rapgef3"
"Zfp36l1",1.24894225948326e-26,-0.384401323488754,0.674,0.668,3.52863656571806e-22,"Endothelial (Vein)","Zfp36l1"
"Cdc42",5.20482378684252e-26,-0.273380595995123,0.783,0.744,1.47051886449662e-21,"Endothelial (Vein)","Cdc42"
"Sema4c.1",5.22088986905833e-26,-0.557431082199858,0.192,0.258,1.47505801470505e-21,"Endothelial (Vein)","Sema4c"
"Rapgef2",1.37108607709455e-25,-0.443498330807323,0.127,0.192,3.87372949361523e-21,"Endothelial (Vein)","Rapgef2"
"Reep3.2",2.28188030446885e-25,-0.505923877794515,0.414,0.438,6.44699642421583e-21,"Endothelial (Vein)","Reep3"
"Ctnnb1",2.39915449445586e-25,-0.323652437758012,0.7,0.655,6.77833119318614e-21,"Endothelial (Vein)","Ctnnb1"
"Tubb4b",2.70054233924625e-25,-0.45009495744935,0.577,0.578,7.62984227107243e-21,"Endothelial (Vein)","Tubb4b"
"Sqstm1",3.46835729910695e-25,0.27457333071829,0.551,0.424,9.79914987716686e-21,"Endothelial (Vein)","Sqstm1"
"D4Wsu53e.1",8.04871770277802e-25,-0.443513553585228,0.63,0.608,2.27400421256587e-20,"Endothelial (Vein)","D4Wsu53e"
"Ankrd44",1.59594266936555e-24,-0.367425653279685,0.057,0.113,4.50901682375849e-20,"Endothelial (Vein)","Ankrd44"
"Cdc42bpa",1.81395669102732e-24,-0.50531688582227,0.199,0.259,5.12497183915948e-20,"Endothelial (Vein)","Cdc42bpa"
"Gprc5b",1.83474394546866e-24,-0.335993172312805,0.087,0.149,5.1837020691326e-20,"Endothelial (Vein)","Gprc5b"
"mt-Rnr1.1",2.7487011783253e-24,-0.846653464526852,0.685,0.653,7.76590543912247e-20,"Endothelial (Vein)","mt-Rnr1"
"Inf2.1",4.96489597053998e-24,-0.363324501379793,0.072,0.131,1.40273205855666e-19,"Endothelial (Vein)","Inf2"
"Ets1",7.17394306775847e-24,-0.341772938006133,0.624,0.608,2.0268541349338e-19,"Endothelial (Vein)","Ets1"
"Sh3glb1",8.14583006968563e-24,-0.315667213111423,0.662,0.623,2.30144136958828e-19,"Endothelial (Vein)","Sh3glb1"
"Fmnl1",8.87538889817701e-24,-0.353173322703479,0.069,0.127,2.50756362540195e-19,"Endothelial (Vein)","Fmnl1"
"Cnn2",1.43638268648139e-23,-0.485211706876544,0.229,0.287,4.05821200411587e-19,"Endothelial (Vein)","Cnn2"
"Pola2",2.09927268181148e-23,-0.402419178226725,0.109,0.171,5.93107510792198e-19,"Endothelial (Vein)","Pola2"
"Ckb",3.20861805199651e-23,-0.477058121003056,0.121,0.182,9.06530858230573e-19,"Endothelial (Vein)","Ckb"
"Ceacam1.1",4.55242381096825e-23,-0.474912971189328,0.171,0.233,1.28619629931286e-18,"Endothelial (Vein)","Ceacam1"
"Abhd17a",4.71267594648443e-23,-0.430632294364062,0.276,0.331,1.33147233516025e-18,"Endothelial (Vein)","Abhd17a"
"Cmpk2",5.68375783218848e-23,-0.413553889934581,0.084,0.143,1.60583210032821e-18,"Endothelial (Vein)","Cmpk2"
"Prr13",6.38834171600875e-23,-0.338862863818389,0.579,0.591,1.80489818502395e-18,"Endothelial (Vein)","Prr13"
"H1f0",1.02368485519742e-22,-0.519647909837515,0.229,0.287,2.89221682138928e-18,"Endothelial (Vein)","H1f0"
"Ostf1.2",1.17866508940743e-22,-0.365017784607465,0.594,0.576,3.33008247710282e-18,"Endothelial (Vein)","Ostf1"
"Auts2",1.19946966522598e-22,-0.437649933582243,0.179,0.241,3.38886164516297e-18,"Endothelial (Vein)","Auts2"
"Filip1",1.28406030545351e-22,-0.397286627679865,0.11,0.169,3.62785558099779e-18,"Endothelial (Vein)","Filip1"
"Sh2b3.1",1.61730657231363e-22,-0.454628273912574,0.195,0.254,4.56937625875769e-18,"Endothelial (Vein)","Sh2b3"
"Ptprm",1.89836496169006e-22,-0.480392471046727,0.249,0.301,5.36345052626292e-18,"Endothelial (Vein)","Ptprm"
"Aldh3a2",2.63039894986841e-22,-0.373724676145522,0.087,0.144,7.43166615306321e-18,"Endothelial (Vein)","Aldh3a2"
"Icam2.2",3.59033372949769e-22,-0.392077877993585,0.575,0.565,1.01437698859498e-17,"Endothelial (Vein)","Icam2"
"Pgm2l1",4.36095441280491e-22,-0.340799417719538,0.063,0.116,1.23210045024977e-17,"Endothelial (Vein)","Pgm2l1"
"Kif1b",6.65211660269774e-22,-0.503948161686862,0.235,0.288,1.87942250376019e-17,"Endothelial (Vein)","Kif1b"
"Tjp1.1",1.38128787252857e-21,-0.498301519768556,0.38,0.405,3.90255262625496e-17,"Endothelial (Vein)","Tjp1"
"Plekhg5",1.43261648256449e-21,-0.363346892889276,0.096,0.153,4.04757134818945e-17,"Endothelial (Vein)","Plekhg5"
"Pcp4l1.1",2.59477044005773e-21,-0.410706981618336,0.2,0.265,7.3310049242951e-17,"Endothelial (Vein)","Pcp4l1"
"Dab2ip",2.97103301866513e-21,-0.457743280599179,0.289,0.336,8.39405958763459e-17,"Endothelial (Vein)","Dab2ip"
"Dusp6",4.68049071597569e-21,-0.498072305869872,0.226,0.283,1.32237904198461e-16,"Endothelial (Vein)","Dusp6"
"Ilk",6.88161067174831e-21,-0.478140181355654,0.25,0.3,1.94426146308905e-16,"Endothelial (Vein)","Ilk"
"Rgs3.2",9.20895438433483e-21,-0.474701795826733,0.259,0.309,2.60180588220612e-16,"Endothelial (Vein)","Rgs3"
"Ypel3",1.97282470967874e-20,-0.459129432129541,0.322,0.362,5.57382165225535e-16,"Endothelial (Vein)","Ypel3"
"Cdkn1a",2.1157311887726e-20,-0.589170356501169,0.681,0.683,5.97757532763924e-16,"Endothelial (Vein)","Cdkn1a"
"Hras.1",2.51359684986919e-20,-0.43658210538581,0.264,0.311,7.10166517993541e-16,"Endothelial (Vein)","Hras"
"Abcb1a",2.84103666898578e-20,-0.471361564489165,0.259,0.309,8.02678090088553e-16,"Endothelial (Vein)","Abcb1a"
"Ddx26b",3.34428066310859e-20,-0.319399313020444,0.057,0.107,9.4485961574807e-16,"Endothelial (Vein)","Ddx26b"
"Lpcat1.1",3.63295707239163e-20,-0.368733225884944,0.081,0.134,1.02641936166281e-15,"Endothelial (Vein)","Lpcat1"
"Pcdh12.2",6.56364867259079e-20,-0.368959404090536,0.087,0.14,1.85442765946708e-15,"Endothelial (Vein)","Pcdh12"
"Tmem50a",9.79143328796946e-20,-0.402322400404373,0.546,0.533,2.76637364685001e-15,"Endothelial (Vein)","Tmem50a"
"Rin2",9.89232452944719e-20,-0.337113975329201,0.079,0.131,2.79487844930471e-15,"Endothelial (Vein)","Rin2"
"Arpc2",1.71683091950856e-19,-0.26610415101902,0.754,0.704,4.85056239688753e-15,"Endothelial (Vein)","Arpc2"
"Smad7.1",3.15727882309835e-19,-0.464679491110566,0.265,0.312,8.92025985889976e-15,"Endothelial (Vein)","Smad7"
"Plcb4.2",3.36537613466791e-19,-0.455936179314316,0.486,0.485,9.50819719327725e-15,"Endothelial (Vein)","Plcb4"
"Sptan1",4.16623864095251e-19,-0.422200006292246,0.423,0.436,1.17708740322831e-14,"Endothelial (Vein)","Sptan1"
"Anxa5",4.49354647021104e-19,-0.289106401806406,0.703,0.665,1.26956168422872e-14,"Endothelial (Vein)","Anxa5"
"Rn7sk",4.93441945559724e-19,-0.388428373994828,0.102,0.158,1.39412152878989e-14,"Endothelial (Vein)","Rn7sk"
"Fkbp4",6.59682853269907e-19,-0.465978242472226,0.254,0.299,1.86380196534347e-14,"Endothelial (Vein)","Fkbp4"
"Arhgap27.1",6.8894670879675e-19,-0.417540719889211,0.124,0.176,1.94648113636346e-14,"Endothelial (Vein)","Arhgap27"
"Tnfaip1",7.17116959181436e-19,-0.431458753930023,0.421,0.434,2.02607054477531e-14,"Endothelial (Vein)","Tnfaip1"
"Ddx5",8.27321201582378e-19,-0.277565361629622,0.943,0.916,2.33743059083069e-14,"Endothelial (Vein)","Ddx5"
"Jund",9.36323260029759e-19,-0.454822815020578,0.844,0.815,2.64539410656208e-14,"Endothelial (Vein)","Jund"
"Tsnax.2",1.11501373226906e-18,-0.483138546965801,0.205,0.254,3.15024829777978e-14,"Endothelial (Vein)","Tsnax"
"Rassf1",1.27871755572683e-18,-0.450555277286935,0.428,0.444,3.612760710195e-14,"Endothelial (Vein)","Rassf1"
"Arhgap5.1",1.59116920480553e-18,-0.433263853217403,0.162,0.215,4.49553035433707e-14,"Endothelial (Vein)","Arhgap5"
"Lmo7",2.29518021638462e-18,-0.481732046766726,0.289,0.33,6.48457266535146e-14,"Endothelial (Vein)","Lmo7"
"Marcks.2",2.46724732246551e-18,-0.348250827864076,0.634,0.615,6.97071386016182e-14,"Endothelial (Vein)","Marcks"
"Agap1",2.49577978203717e-18,-0.282446411748723,0.075,0.126,7.05132661818961e-14,"Endothelial (Vein)","Agap1"
"Smtn.2",2.76090140113633e-18,-0.382156303726288,0.153,0.207,7.80037472863048e-14,"Endothelial (Vein)","Smtn"
"Cyp2d22.2",3.00713485461293e-18,-0.453470620796136,0.188,0.239,8.4960581047379e-14,"Endothelial (Vein)","Cyp2d22"
"Mospd2",3.06207828697263e-18,-0.455867476679751,0.203,0.252,8.65128978418379e-14,"Endothelial (Vein)","Mospd2"
"Rassf9",3.13776967613398e-18,-0.468623896188397,0.169,0.221,8.86514066598133e-14,"Endothelial (Vein)","Rassf9"
"Pop5",3.30688657958808e-18,-0.406073619620473,0.173,0.225,9.3429466533102e-14,"Endothelial (Vein)","Pop5"
"Cd44.2",3.59564200347621e-18,-0.27640517843408,0.093,0.147,1.01587673524213e-13,"Endothelial (Vein)","Cd44"
"Rap1a.1",5.62664888540846e-18,-0.378592616580847,0.567,0.543,1.58969710959445e-13,"Endothelial (Vein)","Rap1a"
"Rfxap",6.15808873655921e-18,-0.354027754408171,0.111,0.163,1.73984481074007e-13,"Endothelial (Vein)","Rfxap"
"Pik3r3.2",6.45288516311499e-18,-0.300660918636126,0.067,0.113,1.82313364513488e-13,"Endothelial (Vein)","Pik3r3"
"Slfn5.1",7.14620242686709e-18,-0.423622256698549,0.425,0.456,2.01901657166276e-13,"Endothelial (Vein)","Slfn5"
"Myl12b",1.23399011970378e-17,-0.312694516269915,0.649,0.621,3.48639228519909e-13,"Endothelial (Vein)","Myl12b"
"Lamtor5",1.68593578687802e-17,-0.432987580521754,0.359,0.383,4.76327437866646e-13,"Endothelial (Vein)","Lamtor5"
"Tmem59",2.16291527000885e-17,-0.266311663353247,0.753,0.705,6.110884512356e-13,"Endothelial (Vein)","Tmem59"
"Sec62",2.83365814163595e-17,-0.348786116171612,0.594,0.572,8.00593434756404e-13,"Endothelial (Vein)","Sec62"
"Bicd2.1",2.95169510996315e-17,-0.407481777290591,0.144,0.193,8.33942419417888e-13,"Endothelial (Vein)","Bicd2"
"Qk.2",2.99603117540874e-17,-0.438426446412054,0.484,0.472,8.46468687988231e-13,"Endothelial (Vein)","Qk"
"Limch1",3.02070238977416e-17,-0.484382363447769,0.2,0.245,8.53439046182892e-13,"Endothelial (Vein)","Limch1"
"Tcf3",3.40554993565674e-17,-0.408238273406722,0.189,0.238,9.62170023321099e-13,"Endothelial (Vein)","Tcf3"
"S100a13",3.99237191034591e-17,-0.273013169776063,0.779,0.72,1.12796483583003e-12,"Endothelial (Vein)","S100a13"
"2610305D13Rik.2",4.74911886240362e-17,-0.438430366916141,0.208,0.256,1.3417685521949e-12,"Endothelial (Vein)","2610305D13Rik"
"Stxbp6.2",5.02360856514074e-17,-0.362448307429557,0.119,0.17,1.41932012790921e-12,"Endothelial (Vein)","Stxbp6"
"Tax1bp3.1",5.22651862722856e-17,-0.448808863301607,0.324,0.354,1.47664830775088e-12,"Endothelial (Vein)","Tax1bp3"
"Syne2",5.43880047897462e-17,-0.47270276584195,0.269,0.31,1.5366242993247e-12,"Endothelial (Vein)","Syne2"
